hours_slept,study_duration_minutes,phone_pickups_last_hour,social_media_opens_last_hour,break_duration_minutes,subject_difficulty,current_time_of_day,caffeine_intake,previous_day_productivity,mood_level,target
8.5,78,7,5,1,8,8,0,4.8,6.0,Study Crash Incoming
6.2,34,1,1,14,8,19,1,6.2,3.8,Distracted
6.4,240,3,2,8,8,19,0,4.4,2.6,Study Crash Incoming
7.1,25,4,6,3,10,20,3,7.0,5.0,Study Crash Incoming
8.7,135,1,0,2,3,10,0,9.9,10.0,Deep Focus
7.0,43,0,1,7,1,7,0,8.5,6.3,Deep Focus
5.2,61,3,1,31,2,18,1,3.9,4.0,Deep Focus
7.8,69,2,2,5,1,23,1,5.4,5.5,Distracted
6.3,20,2,2,1,3,11,3,3.5,9.3,Deep Focus
9.8,29,1,1,0,2,21,0,6.4,6.7,Deep Focus
7.0,74,0,4,7,10,19,0,6.5,4.1,Distracted
4.0,111,6,4,2,4,18,0,6.3,4.2,Study Crash Incoming
7.5,62,7,2,19,3,8,2,3.9,6.4,Distracted
9.9,155,4,2,21,6,7,1,4.7,7.1,Distracted
9.4,45,2,1,0,5,9,1,7.9,8.8,Deep Focus
9.7,37,2,1,5,1,10,1,6.8,7.1,Deep Focus
5.5,115,1,3,10,10,19,0,4.3,1.2,Study Crash Incoming
8.4,12,0,2,2,7,9,4,3.4,6.8,Deep Focus
5.9,111,11,4,4,9,13,1,5.9,6.3,Study Crash Incoming
7.3,27,0,2,6,10,18,0,5.8,6.3,Deep Focus
5.1,68,0,0,27,9,6,3,3.4,2.6,Distracted
6.0,10,1,2,4,3,22,3,5.4,7.3,Distracted
6.0,33,1,0,1,8,6,2,5.0,2.7,Study Crash Incoming
8.3,181,1,2,0,1,22,4,4.8,4.0,Study Crash Incoming
8.2,81,2,1,11,4,23,0,5.1,4.8,Distracted
7.4,30,6,8,0,8,8,1,6.5,7.4,Distracted
5.0,21,13,9,7,7,12,1,6.2,7.1,Study Crash Incoming
6.5,40,4,3,16,8,8,2,8.5,5.9,Deep Focus
5.9,24,12,11,3,8,20,1,6.4,6.0,Study Crash Incoming
8.3,139,0,0,10,1,9,1,7.6,4.1,Distracted
8.8,72,4,1,14,6,10,0,3.4,4.0,Distracted
8.6,71,0,1,8,7,16,2,6.3,6.3,Deep Focus
5.9,147,4,2,1,2,21,2,5.3,5.8,Study Crash Incoming
4.0,69,0,0,6,3,16,4,7.4,5.9,Deep Focus
4.3,240,0,0,23,5,7,1,6.5,2.3,Study Crash Incoming
9.1,36,0,0,21,7,11,1,9.2,5.4,Deep Focus
6.4,66,2,2,5,9,10,1,4.1,7.1,Distracted
5.9,26,5,3,17,8,19,1,4.6,5.2,Distracted
9.5,57,0,0,3,10,18,1,6.7,3.8,Deep Focus
8.9,43,8,8,8,3,12,3,5.7,5.3,Distracted
7.0,21,0,1,2,4,20,0,4.1,5.9,Deep Focus
6.6,28,4,2,3,3,11,0,6.7,3.9,Deep Focus
6.8,36,1,0,2,9,11,3,5.0,4.3,Distracted
7.3,52,0,1,6,7,10,1,6.9,4.4,Distracted
9.4,82,1,0,3,6,19,4,2.6,7.9,Deep Focus
7.6,35,0,4,4,6,11,2,5.4,6.1,Deep Focus
8.1,25,1,0,8,4,19,0,6.3,8.5,Deep Focus
8.8,128,0,0,0,9,7,3,6.3,5.3,Distracted
5.2,176,5,7,11,7,17,2,7.4,4.6,Study Crash Incoming
8.1,46,5,3,2,6,10,2,5.5,6.7,Distracted
6.6,46,8,6,17,8,10,3,6.9,4.5,Distracted
4.0,13,5,4,13,8,17,2,5.9,2.0,Study Crash Incoming
4.0,29,16,5,0,4,18,3,7.5,3.6,Study Crash Incoming
5.5,27,0,0,1,8,17,6,2.9,4.0,Distracted
7.8,60,0,0,12,8,10,1,1.0,5.9,Distracted
7.2,18,0,0,1,7,14,1,8.5,5.7,Deep Focus
7.3,34,1,0,0,2,19,0,4.9,6.3,Deep Focus
9.9,87,4,2,4,2,9,2,2.6,6.4,Deep Focus
5.1,77,0,0,0,1,11,2,5.7,2.5,Distracted
7.0,31,2,1,1,3,20,1,5.0,4.3,Distracted
7.5,18,6,4,2,2,12,1,6.7,4.5,Distracted
5.9,33,9,7,10,6,9,1,7.0,7.8,Study Crash Incoming
7.0,52,1,1,4,10,8,0,5.2,5.3,Distracted
4.6,56,7,4,1,1,21,2,7.9,4.8,Study Crash Incoming
9.1,15,2,1,7,3,17,1,3.6,6.8,Deep Focus
6.0,37,0,0,3,1,8,0,1.3,7.5,Deep Focus
10.0,121,0,0,13,1,8,0,6.3,4.8,Deep Focus
7.0,183,1,3,16,1,20,1,5.5,4.0,Study Crash Incoming
8.5,188,1,2,1,7,9,2,2.2,7.8,Study Crash Incoming
6.9,15,0,1,0,10,9,1,7.2,4.6,Deep Focus
7.0,167,2,2,2,8,10,1,2.6,4.5,Study Crash Incoming
6.1,105,3,1,9,7,19,2,5.8,4.1,Study Crash Incoming
7.2,72,6,4,13,2,21,2,7.5,8.0,Distracted
7.5,49,0,0,16,9,16,1,6.5,9.4,Deep Focus
5.8,26,5,3,16,6,11,3,6.4,5.9,Distracted
6.8,63,2,0,4,10,9,3,5.1,5.6,Distracted
6.1,17,3,3,4,4,21,2,6.3,5.7,Distracted
10.0,13,3,3,15,8,20,2,7.0,7.3,Deep Focus
6.9,160,3,2,2,5,18,1,4.7,5.9,Study Crash Incoming
9.3,26,3,3,20,6,20,3,3.7,5.7,Deep Focus
6.7,149,11,7,3,2,21,5,7.6,3.9,Study Crash Incoming
7.4,20,1,1,1,5,8,2,9.7,6.2,Deep Focus
5.0,28,0,1,9,2,9,0,9.0,4.6,Deep Focus
6.3,22,0,0,4,8,19,0,1.0,7.3,Distracted
7.3,42,2,3,8,8,20,3,8.5,5.0,Distracted
9.4,126,1,1,2,9,19,3,4.7,5.2,Study Crash Incoming
7.3,151,1,1,1,5,13,1,9.6,4.2,Study Crash Incoming
9.1,50,0,3,10,9,21,0,3.9,4.9,Distracted
8.0,76,2,2,5,9,7,2,3.7,3.3,Distracted
9.4,16,6,3,6,5,9,4,5.9,8.3,Deep Focus
6.9,15,1,0,2,10,11,1,5.2,5.2,Distracted
10.0,109,1,0,2,8,20,1,5.3,5.6,Distracted
6.3,41,1,2,12,3,22,1,7.9,5.2,Distracted
5.9,95,1,1,15,5,10,2,8.5,8.0,Deep Focus
5.2,42,12,12,0,2,6,1,4.1,3.2,Study Crash Incoming
10.0,56,1,1,6,4,9,1,9.3,5.2,Deep Focus
8.2,68,0,1,0,4,21,1,3.5,5.0,Distracted
6.5,46,5,5,1,3,7,2,4.8,2.0,Study Crash Incoming
8.9,40,0,1,8,4,11,1,10.0,7.6,Deep Focus
8.0,40,4,2,6,1,21,1,6.7,6.4,Deep Focus
9.9,18,4,2,0,5,12,1,4.7,6.9,Deep Focus
4.7,82,7,8,3,3,7,1,6.5,2.2,Study Crash Incoming
6.6,19,0,0,1,3,9,3,7.4,8.8,Deep Focus
6.3,24,1,1,8,8,10,1,6.7,3.4,Distracted
4.0,42,11,9,22,9,16,1,8.6,3.4,Study Crash Incoming
8.6,42,1,4,7,2,19,2,4.3,6.3,Deep Focus
6.6,38,0,0,10,6,19,1,4.7,6.5,Deep Focus
8.1,114,9,5,0,10,20,2,4.2,5.5,Study Crash Incoming
10.0,31,1,3,8,7,20,3,4.3,6.8,Deep Focus
6.5,135,0,1,4,1,7,2,6.1,5.7,Distracted
6.4,63,2,1,2,8,13,1,3.9,10.0,Deep Focus
7.2,58,3,1,0,1,8,1,6.6,4.4,Distracted
8.5,66,1,0,1,7,10,1,7.3,5.6,Deep Focus
6.1,24,2,2,1,5,20,1,3.6,4.6,Distracted
6.1,65,3,3,3,6,18,2,4.7,6.2,Distracted
8.6,108,3,2,0,3,18,5,5.0,10.0,Distracted
7.6,77,3,2,20,9,10,3,5.6,5.8,Distracted
4.0,15,0,0,7,2,15,1,5.7,5.6,Deep Focus
5.2,38,0,1,8,10,19,1,7.8,1.3,Distracted
9.3,11,6,3,1,1,22,3,8.0,6.0,Distracted
7.6,36,3,1,4,4,10,0,4.4,5.9,Distracted
5.9,19,3,2,3,6,19,2,7.4,6.4,Distracted
6.7,46,8,6,2,6,23,3,8.7,3.6,Study Crash Incoming
7.0,11,2,1,4,3,7,1,8.4,3.2,Deep Focus
8.1,173,2,3,15,3,18,3,6.4,6.5,Study Crash Incoming
5.0,33,0,3,14,6,15,3,5.9,2.9,Distracted
5.7,96,2,1,37,1,19,2,3.2,3.6,Deep Focus
7.4,24,2,2,0,2,10,3,5.2,5.9,Deep Focus
6.9,86,0,1,3,4,9,2,3.0,1.8,Distracted
7.9,35,2,0,1,1,19,1,8.3,5.5,Deep Focus
5.2,67,0,0,7,1,20,1,5.5,6.7,Deep Focus
7.5,174,6,3,3,1,9,2,5.8,3.3,Study Crash Incoming
8.6,75,1,0,15,9,18,2,4.8,5.4,Distracted
7.7,18,2,2,15,2,11,2,3.2,7.1,Deep Focus
7.2,144,3,2,6,2,19,0,7.4,6.8,Distracted
6.9,89,0,0,1,8,8,3,7.0,5.3,Distracted
5.7,127,4,3,0,5,9,1,7.9,4.5,Study Crash Incoming
6.9,146,6,3,0,5,11,4,2.5,8.3,Study Crash Incoming
8.9,28,1,0,15,7,13,3,8.6,7.6,Deep Focus
6.8,33,2,2,7,7,20,1,5.7,3.5,Distracted
5.7,96,2,1,3,5,10,1,7.6,5.2,Study Crash Incoming
6.3,13,1,1,6,9,16,2,1.0,5.5,Distracted
7.3,32,2,1,3,3,17,1,6.8,5.3,Deep Focus
6.4,35,4,4,5,3,12,1,5.9,3.2,Distracted
7.7,130,1,0,2,6,11,2,5.6,6.2,Distracted
7.8,180,1,1,3,9,11,4,5.8,7.1,Study Crash Incoming
8.3,19,7,3,2,9,20,0,4.8,7.0,Distracted
9.1,51,0,0,0,8,18,4,3.2,6.7,Deep Focus
8.5,88,2,3,0,1,10,1,3.5,6.4,Distracted
5.6,35,3,2,5,8,19,3,6.1,3.9,Distracted
5.6,55,6,7,8,2,12,0,8.6,6.8,Study Crash Incoming
6.9,25,7,5,0,9,17,1,8.2,4.0,Study Crash Incoming
6.3,97,0,2,6,2,12,2,6.5,4.9,Deep Focus
5.3,95,7,2,24,2,7,2,5.0,2.9,Study Crash Incoming
6.3,43,6,5,3,6,6,0,10.0,4.3,Study Crash Incoming
6.3,35,0,0,2,6,8,2,7.4,6.8,Deep Focus
6.0,28,4,5,0,4,12,3,7.2,3.8,Study Crash Incoming
6.5,14,1,1,5,5,19,0,3.3,5.6,Deep Focus
8.8,58,3,2,3,8,8,2,6.5,6.6,Distracted
7.3,134,2,2,0,7,8,0,3.5,3.9,Study Crash Incoming
10.0,17,6,4,23,8,20,2,10.0,6.4,Deep Focus
7.3,41,1,1,12,3,8,0,4.3,4.0,Deep Focus
6.6,137,2,5,4,6,19,3,4.8,5.4,Study Crash Incoming
7.0,110,1,1,7,2,19,3,4.7,5.3,Distracted
7.4,87,12,10,19,3,19,0,5.3,7.9,Study Crash Incoming
7.7,10,0,0,0,10,22,4,7.3,4.0,Distracted
10.0,77,4,3,1,1,19,2,6.0,6.7,Distracted
5.7,31,29,20,10,5,22,0,6.1,3.6,Study Crash Incoming
8.3,95,3,2,3,5,13,1,7.4,9.0,Deep Focus
7.3,25,4,2,6,3,8,2,3.0,4.6,Distracted
4.6,10,9,5,5,1,19,0,7.5,2.9,Study Crash Incoming
8.2,52,1,2,2,2,21,3,6.3,4.4,Deep Focus
8.9,30,0,0,1,8,15,4,4.6,6.0,Deep Focus
5.7,62,0,0,6,6,12,5,6.3,4.5,Deep Focus
7.0,29,2,1,0,6,10,4,6.2,4.4,Deep Focus
4.4,99,2,1,16,2,9,1,1.0,4.2,Distracted
5.1,51,4,2,0,6,19,2,8.7,2.5,Study Crash Incoming
8.6,27,1,1,2,2,6,1,8.4,6.5,Deep Focus
6.3,85,6,4,5,4,21,3,3.4,4.7,Study Crash Incoming
5.3,152,0,0,2,10,6,0,4.5,6.4,Study Crash Incoming
7.3,146,1,2,1,5,8,3,8.7,6.1,Study Crash Incoming
6.2,238,1,0,1,1,9,2,7.3,5.6,Study Crash Incoming
6.3,80,3,4,0,6,9,1,6.8,8.1,Distracted
8.1,66,0,1,0,2,10,1,6.9,6.8,Deep Focus
5.3,14,8,5,10,1,18,1,6.7,4.5,Distracted
5.6,25,4,1,3,7,20,1,3.9,3.2,Study Crash Incoming
7.2,31,2,2,7,7,8,1,4.9,7.5,Deep Focus
8.5,56,2,2,20,3,19,0,8.0,4.7,Deep Focus
8.9,113,0,0,15,8,22,2,7.3,4.0,Distracted
6.0,46,0,1,1,2,18,2,6.6,3.4,Distracted
8.4,27,3,3,23,6,16,0,4.7,5.6,Deep Focus
5.8,39,0,0,7,6,9,1,8.0,4.9,Deep Focus
9.7,12,1,3,25,2,21,4,4.1,6.0,Deep Focus
5.3,28,9,8,14,7,16,1,9.0,6.0,Study Crash Incoming
9.0,12,1,0,10,6,10,1,4.5,5.0,Deep Focus
6.0,53,0,1,32,5,19,0,4.3,3.6,Deep Focus
10.0,167,0,1,15,8,10,1,6.1,7.4,Distracted
7.9,42,1,0,1,8,20,0,6.4,4.2,Distracted
5.5,94,2,2,22,5,19,1,6.2,2.6,Distracted
6.2,79,0,0,14,9,10,0,3.4,2.9,Distracted
8.2,68,6,4,0,1,19,0,6.8,6.0,Distracted
8.6,117,3,1,1,7,18,4,8.0,6.3,Deep Focus
6.9,60,1,1,13,3,10,3,5.8,5.4,Deep Focus
7.1,68,3,3,1,6,11,1,2.9,7.7,Distracted
8.1,34,0,0,7,7,19,4,5.6,6.4,Deep Focus
7.2,91,5,4,0,9,20,2,3.7,5.3,Study Crash Incoming
5.1,22,1,0,0,6,11,0,2.1,6.9,Distracted
5.8,85,2,0,10,1,8,2,4.9,6.1,Distracted
7.4,240,4,2,5,10,8,0,9.2,4.3,Study Crash Incoming
8.8,28,0,2,4,6,21,3,5.8,7.2,Deep Focus
9.4,91,0,2,1,2,19,0,5.5,9.3,Deep Focus
8.2,94,1,2,4,2,22,1,7.4,8.1,Deep Focus
7.4,14,7,4,1,1,16,0,7.2,7.7,Distracted
8.1,77,0,0,20,3,10,2,3.1,6.8,Deep Focus
6.0,53,3,2,1,3,19,2,9.7,5.4,Distracted
6.8,48,4,2,6,10,18,2,6.4,7.7,Deep Focus
5.8,135,0,1,8,9,9,0,7.8,2.8,Study Crash Incoming
5.1,33,4,3,5,1,11,2,4.8,6.8,Distracted
7.5,240,9,9,0,4,21,1,2.1,5.4,Study Crash Incoming
7.3,52,0,2,10,4,22,1,5.8,3.6,Distracted
8.0,14,1,1,0,5,22,2,3.8,3.5,Distracted
7.8,15,0,0,19,2,19,2,8.3,3.3,Deep Focus
7.4,113,6,3,4,3,9,1,3.2,6.5,Study Crash Incoming
7.8,97,4,4,7,6,11,3,6.1,9.1,Distracted
6.9,82,0,1,3,6,20,1,7.2,4.4,Distracted
7.6,15,3,4,2,9,17,2,6.9,4.9,Distracted
5.9,70,1,2,11,10,7,0,5.0,6.3,Distracted
7.6,240,1,1,3,4,18,3,2.4,6.1,Study Crash Incoming
8.0,96,3,2,5,9,19,1,3.0,7.8,Distracted
6.0,27,0,0,19,9,16,4,4.5,4.1,Deep Focus
7.1,99,1,1,1,4,16,0,3.2,7.1,Distracted
6.1,14,0,2,30,5,17,3,5.8,8.1,Deep Focus
6.2,31,3,1,4,7,9,1,4.5,3.5,Distracted
5.3,153,1,1,2,10,17,2,3.4,4.5,Study Crash Incoming
8.9,102,1,2,11,8,7,0,3.2,5.4,Distracted
8.6,100,2,2,18,9,19,0,2.8,7.4,Distracted
7.8,73,1,0,1,8,11,1,5.9,8.1,Deep Focus
10.0,131,1,1,1,2,17,1,4.5,6.3,Distracted
6.7,30,14,5,26,3,18,2,6.1,9.2,Distracted
10.0,175,2,0,2,9,17,0,5.8,7.4,Study Crash Incoming
6.7,103,1,1,10,5,18,2,5.6,4.6,Distracted
7.4,15,3,2,11,2,9,1,7.3,7.8,Deep Focus
6.4,110,5,5,0,3,8,0,3.1,5.1,Study Crash Incoming
7.6,60,3,4,11,5,21,3,7.3,4.7,Distracted
8.3,59,7,2,1,6,20,1,6.8,5.1,Distracted
6.8,112,4,1,5,2,22,0,5.6,7.8,Distracted
9.7,36,1,0,4,3,8,0,4.4,5.1,Deep Focus
7.4,14,1,0,9,4,21,2,6.1,6.9,Deep Focus
7.4,204,0,2,7,3,9,6,6.9,4.4,Study Crash Incoming
5.6,204,5,2,32,10,19,1,3.2,3.8,Study Crash Incoming
7.6,99,0,0,5,1,19,2,7.2,5.6,Distracted
6.8,102,6,2,16,8,20,1,9.5,5.8,Study Crash Incoming
6.1,107,1,1,3,3,13,1,5.9,3.4,Study Crash Incoming
5.8,240,3,3,5,6,20,2,8.6,3.8,Study Crash Incoming
10.0,15,0,1,1,4,19,1,6.9,8.5,Deep Focus
6.6,13,0,0,0,10,19,0,6.5,6.8,Deep Focus
4.8,29,10,8,3,10,22,1,4.6,3.3,Study Crash Incoming
6.0,64,4,4,6,4,18,1,5.3,3.4,Study Crash Incoming
6.9,96,0,0,18,1,21,3,4.0,5.3,Deep Focus
7.8,54,0,2,4,2,19,1,7.9,7.1,Deep Focus
7.8,77,5,6,0,8,9,5,4.5,6.1,Study Crash Incoming
8.0,45,1,3,0,9,21,1,9.5,7.6,Distracted
6.0,48,15,8,2,1,9,0,6.9,4.5,Study Crash Incoming
7.5,37,2,4,3,1,10,1,6.8,3.9,Deep Focus
5.7,65,12,8,4,5,11,0,3.4,4.3,Study Crash Incoming
6.1,17,1,1,0,9,13,0,7.3,5.8,Distracted
5.6,15,6,1,5,8,8,1,5.6,3.5,Study Crash Incoming
5.2,51,0,0,21,1,18,1,4.9,4.0,Deep Focus
8.6,36,4,4,9,10,17,1,4.7,8.1,Deep Focus
8.0,36,10,8,3,3,10,2,3.5,4.9,Study Crash Incoming
8.5,149,2,1,3,3,9,1,6.0,4.2,Distracted
7.1,240,1,1,2,4,13,0,5.7,7.6,Study Crash Incoming
8.2,67,2,1,5,8,8,1,3.4,6.8,Deep Focus
4.4,20,1,1,1,4,9,2,7.0,2.6,Distracted
8.3,101,5,4,2,7,12,0,10.0,7.8,Study Crash Incoming
7.3,59,0,1,21,3,17,0,3.2,4.3,Distracted
7.9,95,0,0,6,2,18,2,5.8,5.0,Distracted
7.6,70,0,0,0,2,10,1,9.3,4.3,Distracted
5.5,17,2,0,0,5,21,1,4.4,3.6,Deep Focus
4.8,73,0,1,1,1,9,0,6.9,5.2,Study Crash Incoming
5.9,72,0,0,2,6,15,1,6.8,6.1,Distracted
7.8,227,4,3,0,8,21,2,7.3,4.2,Study Crash Incoming
8.0,153,0,0,0,6,10,2,9.7,6.4,Study Crash Incoming
4.9,240,3,2,1,5,22,0,2.4,4.3,Study Crash Incoming
5.5,181,0,0,0,2,18,1,6.4,6.3,Study Crash Incoming
5.9,17,0,1,2,2,17,2,5.0,5.8,Deep Focus
6.5,13,1,1,5,2,9,2,5.9,6.3,Deep Focus
5.0,135,3,3,9,1,18,4,6.1,4.7,Study Crash Incoming
4.9,101,1,1,2,6,6,1,5.4,2.5,Study Crash Incoming
5.8,15,0,0,6,3,17,2,3.8,5.5,Deep Focus
7.1,18,2,1,6,7,8,0,4.0,7.1,Deep Focus
5.2,85,4,4,1,4,20,1,10.0,6.2,Study Crash Incoming
6.8,45,2,3,13,4,10,2,3.2,1.7,Distracted
8.6,91,15,7,7,5,7,3,8.5,6.7,Study Crash Incoming
5.0,35,3,2,2,4,11,2,3.9,4.1,Distracted
6.7,27,2,2,10,2,9,1,6.2,5.9,Deep Focus
8.5,206,1,1,11,1,9,1,9.9,4.1,Study Crash Incoming
6.4,33,2,2,1,10,12,1,7.6,5.1,Distracted
6.1,153,1,0,0,2,6,2,3.1,1.9,Study Crash Incoming
8.7,33,6,3,7,3,9,2,5.3,5.6,Deep Focus
6.5,10,0,2,25,5,19,0,5.9,6.1,Deep Focus
8.7,10,8,6,10,5,9,2,8.1,6.9,Deep Focus
7.6,52,3,2,14,8,20,0,6.1,8.7,Deep Focus
6.5,82,4,3,18,8,11,2,5.7,4.8,Distracted
7.7,16,6,5,0,7,6,2,9.4,3.8,Study Crash Incoming
7.5,38,4,3,3,4,16,0,9.2,8.4,Deep Focus
8.5,43,2,2,3,10,9,2,7.4,3.6,Distracted
6.2,42,0,0,6,1,8,2,4.7,5.1,Deep Focus
7.1,103,15,7,3,4,21,1,1.0,5.8,Study Crash Incoming
6.9,39,0,0,0,4,18,2,3.4,2.1,Distracted
8.1,62,0,1,1,4,19,2,2.9,4.3,Distracted
5.5,58,4,2,0,6,10,2,5.9,2.8,Study Crash Incoming
8.5,39,3,2,12,1,20,0,7.9,7.2,Deep Focus
7.7,18,0,0,3,9,19,0,10.0,4.8,Deep Focus
5.0,30,12,6,3,2,16,0,8.5,4.7,Study Crash Incoming
8.8,10,5,3,5,4,8,1,4.6,3.7,Distracted
10.0,44,6,3,8,6,20,2,6.5,5.5,Deep Focus
8.5,78,0,0,12,9,17,0,6.8,5.4,Distracted
9.1,67,0,0,3,6,9,0,2.9,6.2,Distracted
7.1,135,3,2,16,6,18,2,4.3,5.2,Distracted
4.5,59,0,2,2,3,17,0,5.1,6.8,Distracted
4.2,27,1,0,3,8,17,2,10.0,5.5,Distracted
7.4,25,8,4,2,6,19,1,6.8,3.0,Study Crash Incoming
6.1,88,0,0,0,1,12,2,3.4,7.1,Deep Focus
5.6,17,6,5,11,5,7,1,5.2,5.6,Distracted
6.9,16,1,0,5,9,18,2,6.9,5.7,Deep Focus
7.9,201,2,1,0,9,10,1,5.5,7.6,Study Crash Incoming
4.8,50,6,2,23,3,11,1,5.3,6.6,Distracted
6.3,48,5,4,4,8,16,3,7.5,5.0,Study Crash Incoming
9.3,70,14,9,3,4,10,2,8.8,5.0,Study Crash Incoming
5.4,149,15,13,2,8,10,2,8.4,5.7,Study Crash Incoming
8.3,118,2,3,8,6,11,2,5.4,5.3,Study Crash Incoming
6.3,50,1,0,8,4,9,2,5.7,5.5,Deep Focus
7.8,89,1,0,4,10,21,2,5.4,3.8,Distracted
8.6,50,4,7,7,3,20,0,8.1,7.5,Deep Focus
8.1,145,1,1,3,4,18,2,5.2,5.1,Distracted
8.4,77,2,2,1,10,8,1,2.2,5.6,Study Crash Incoming
5.3,65,4,2,5,3,11,2,7.0,4.6,Study Crash Incoming
8.7,68,4,2,10,2,19,1,7.1,4.2,Distracted
5.7,18,2,2,5,10,19,2,5.2,6.4,Distracted
7.4,149,5,2,2,5,6,5,9.7,6.9,Study Crash Incoming
7.4,191,2,2,3,9,20,2,4.9,5.2,Study Crash Incoming
7.7,22,1,0,6,1,18,1,8.8,4.9,Deep Focus
7.5,13,1,1,40,7,6,2,3.3,4.7,Deep Focus
5.7,42,5,3,0,2,6,1,6.6,3.4,Study Crash Incoming
5.0,39,0,1,2,5,9,4,4.4,4.4,Distracted
8.3,65,5,2,2,3,18,2,5.9,5.8,Distracted
7.3,22,1,0,5,5,20,1,7.5,4.0,Deep Focus
8.7,33,0,0,3,4,8,3,4.9,7.8,Deep Focus
6.9,52,12,7,5,10,22,1,4.6,4.4,Study Crash Incoming
4.9,16,3,1,6,7,16,1,5.6,7.9,Distracted
8.4,22,0,1,9,1,21,0,10.0,5.9,Deep Focus
6.4,94,0,1,14,5,13,0,6.4,5.4,Distracted
7.5,17,3,2,26,8,15,3,6.3,6.1,Deep Focus
6.0,194,0,0,3,5,13,0,6.9,5.2,Study Crash Incoming
9.5,75,1,0,0,7,9,0,2.6,6.5,Distracted
5.7,129,2,1,5,6,22,0,7.8,4.5,Study Crash Incoming
6.5,21,6,2,7,10,11,1,7.4,3.9,Study Crash Incoming
7.2,34,1,2,0,7,10,1,2.4,4.2,Study Crash Incoming
5.4,110,3,2,0,6,22,2,10.0,5.2,Study Crash Incoming
7.5,45,4,4,15,10,12,1,6.0,7.1,Distracted
9.4,240,0,0,1,3,23,2,3.8,3.4,Study Crash Incoming
6.3,89,3,2,5,8,20,0,6.6,5.6,Study Crash Incoming
7.6,240,2,2,0,8,19,0,4.2,7.0,Study Crash Incoming
4.0,26,2,1,6,4,10,0,2.8,4.5,Distracted
6.9,173,0,3,4,10,10,0,5.5,3.1,Study Crash Incoming
6.5,19,2,3,21,3,10,0,5.5,3.4,Deep Focus
5.8,117,0,1,6,10,9,0,2.9,4.8,Study Crash Incoming
8.6,61,2,3,10,1,18,0,4.4,9.3,Deep Focus
6.5,11,13,6,16,3,21,1,3.9,3.9,Distracted
6.7,10,0,1,1,4,21,2,5.3,5.8,Deep Focus
6.4,85,6,4,4,4,9,2,7.3,4.2,Study Crash Incoming
4.1,24,1,0,23,5,19,0,6.3,6.5,Deep Focus
5.3,22,3,4,9,8,22,1,5.9,4.0,Study Crash Incoming
8.4,181,2,1,6,5,17,3,2.3,4.7,Study Crash Incoming
4.0,19,8,6,6,6,21,1,5.9,2.3,Study Crash Incoming
5.9,42,1,0,14,2,16,1,3.8,4.2,Deep Focus
6.4,31,11,5,2,1,22,2,2.6,4.7,Study Crash Incoming
9.6,108,1,1,7,4,19,3,7.8,5.7,Deep Focus
8.2,133,5,4,12,2,19,3,3.3,5.3,Study Crash Incoming
6.2,44,3,2,3,2,11,3,6.2,8.4,Deep Focus
9.0,91,1,1,14,1,23,2,5.0,4.7,Deep Focus
5.9,22,5,5,27,3,11,0,4.1,5.6,Deep Focus
8.5,153,26,20,5,2,7,0,8.4,5.3,Study Crash Incoming
5.0,13,3,3,1,2,10,1,4.8,4.6,Distracted
8.6,118,6,4,7,4,20,1,4.9,7.0,Study Crash Incoming
6.4,56,0,0,3,3,9,1,4.5,1.8,Distracted
5.5,60,3,3,7,10,11,2,6.4,5.3,Study Crash Incoming
6.7,104,7,3,11,7,12,2,5.7,5.4,Study Crash Incoming
7.4,27,16,5,41,7,12,1,4.6,6.5,Study Crash Incoming
6.3,70,0,3,0,7,17,3,4.2,5.2,Distracted
7.8,54,4,1,14,1,20,2,5.9,5.3,Distracted
6.1,66,1,5,7,5,9,2,4.7,5.4,Distracted
7.9,40,0,0,16,7,21,2,9.4,4.6,Deep Focus
7.7,16,1,0,8,10,18,3,4.9,8.9,Deep Focus
6.9,142,9,7,9,5,16,3,6.7,4.6,Study Crash Incoming
6.3,61,1,1,3,3,20,1,5.8,7.0,Distracted
7.2,37,0,0,11,8,18,3,5.4,3.9,Deep Focus
7.8,85,3,2,11,2,13,1,7.8,6.3,Deep Focus
10.0,23,2,1,3,9,19,2,7.2,7.4,Deep Focus
8.4,185,1,0,9,4,19,3,7.1,4.7,Study Crash Incoming
8.5,16,0,0,8,1,7,1,7.1,4.2,Deep Focus
10.0,59,1,1,8,4,17,0,2.8,6.9,Deep Focus
7.8,192,2,0,5,10,20,2,6.9,7.0,Study Crash Incoming
7.7,193,1,1,0,5,20,1,5.5,5.7,Study Crash Incoming
8.1,27,0,1,2,1,9,0,5.0,8.8,Deep Focus
5.5,13,0,2,30,4,17,1,10.0,6.0,Deep Focus
6.3,42,0,0,5,8,9,0,3.1,4.4,Distracted
6.2,22,0,0,23,1,9,1,5.8,1.0,Deep Focus
8.0,46,1,2,5,10,6,0,5.7,3.0,Distracted
6.7,23,0,1,7,8,21,2,5.8,4.5,Distracted
7.2,12,6,2,3,8,20,0,4.0,3.0,Distracted
8.6,27,0,0,6,8,19,3,6.5,5.9,Deep Focus
8.3,200,0,0,18,2,19,0,3.8,6.4,Distracted
6.8,17,5,3,9,9,21,0,6.6,4.5,Distracted
6.0,29,1,1,9,3,9,1,6.3,4.5,Deep Focus
8.7,42,1,0,12,2,20,1,5.5,9.0,Deep Focus
8.2,87,0,1,1,1,21,1,5.9,5.7,Distracted
